doc_number,positive,negative,ratio_pos_over_neg,positive_ratio,negative_ratio,net_ratio,length,parent_doc,offset,from,to,subj,sent,cc,questions,chars
C05739870,0,3,0.0,0.0,0.166666666667,-0.166666666667,18,,1,Hillary Clinton,Jacob Sullivan,Fw: H: France 8t UK behind Libya breakup. Sid,"Friday, March 9, 2012 7:40 AM",,,113
C05739875,2,0,0,0.125,0.0,0.125,16,,2,"H [mailto:HDR22@clintonemall,corn]",Jacob Sullivan,Re: Latest from HRC's contact,"Tuesday, April 03, 2012 7:11 PM",,,71
C05739880,0,0,0,0.0,0.0,0.0,11,,1,Hillary Clinton,Jacob Sullivan,Fw: H: Libyan elections intel. Sid,"Wednesday, July 4, 2012 7:54 AM",,,67
C05739885,0,0,0,0.0,0.0,0.0,18,,1,Hillary Clinton,Robert Russo,Fw: H: Libyan elections intel. Sid,,,,101
C05739888,1,0,0,0.0909090909091,0.0,0.0909090909091,11,,1,Hillary Clinton,'sullivanjj@state.golt,Fw: H: Intel on new Libya president. Sid,"Friday, August 24, 2012 7:44 AM",,,71
C05739889,1,0,0,0.333333333333,0.0,0.333333333333,3,,2,Hillary Clinton,"Sullivan, Jacob J",Fw: H: Intel on new Libya president. Sid,"Friday, August 24, 2012 07:43 AM",,,17
C05739891,0,0,0,0.0,0.0,0.0,10,,1,Hillary Clinton, Oscar Flores,"Fw: H: Intel, Libyan President, Sid","Tuesday, August 28, 2012 10:33 AM",,,60
C05739894,0,0,0,0.0,0.0,0.0,26,,1,Hillary Clinton,Huma Aleedin,Request,"Tuesday, September 11, 2012 5:50 AM",,,122
C05739897,0,1,0.0,0.0,0.0555555555556,-0.0555555555556,18,,1,Hillary Clinton,'sulliyanij@state.goy';Cheryl Mills; 'nulandyj@state.goy',Chris Smith,"Tuesday, September 11, 2012 11:38 PM",,,97
C05739898,0,1,0.0,0.0,0.0555555555556,-0.0555555555556,18,,2,Hillary Clinton,"Sullivan, Jacob J;Cheryl Mills;Victoria Nuland",Chris Smith,"Tuesday, September 11, 2012 11:38 PM",,,97
C05739899,0,0,0,0.0,0.0,0.0,46,,1,Hillary Clinton,"'rnillscd@state.gov's, sullivanijastate.goV; nulandvj@state.gost",Re: Chris Smith,"Tuesday, September 11, 2012 11:40 PM",,,231
C05739899,0,1,0.0,0.0,0.0555555555556,-0.0555555555556,18,,2,H Imailto:HDR22@clintonernail.comj," Sullivan, Jacob I; Mills, Cheryl 0; Nuland, Victoria I",Chris Smith,"Tuesday, September 11, 2012 11:38 PM",,,97
C05758398,1,0,0,0.142857142857,0.0,0.142857142857,7,,1,Hillary Clinton,Cheryl Mills,Re: Note for Secretary re Office of Overseas Buildings,"Monday, April 13, 2009 11:09 AM",,,24
C05758399,4,0,0,0.117647058824,0.0,0.117647058824,34,,1,Hillary Clinton,Cheryl Mills,Re: G-8 Food Security Meeting in Rome thursday,"Tuesday, April 14, 2009 9:05 AM ,",,,166
C05758400,2,1,2.0,0.666666666667,0.333333333333,0.333333333333,3,,1,Hillary Clinton,Cheryl Mills,Re: My thoughts of Haiti,"Wednesday, April 15, 2009 8:23 AM",,,12
C05758401,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: Traffic below from elleny,"Thursday, April 16, 2009 8:21 AM",,,0
C05758402,0,0,0,0.0,0.0,0.0,12,,1,Hillary Clinton,Cheryl Mills,Re: For the Secretary of State visit to Haiti [PAUL COLLIER],"Thursday, April 16, 2009 8:21 AM",,,45
C05758404,0,0,0,0.0,0.0,0.0,15,,1,Hillary Clinton,Lauren Jiloty,Fw: Gen Shelton,"Friday, April 17, 2009 1:16 PM",,,66
C05758406,0,1,0.0,0.0,0.0416666666667,-0.0416666666667,24,,1,Hillary Clinton,Jake Sullivan,Question,"Friday, April 17, 2009 7:56 PM •",,,115
C05758407,1,0,0,0.0434782608696,0.0,0.0434782608696,23,,1,Hillary Clinton,Cheryl Mills,Re: Durban,"Sunday, April 19, 2009 10:13 AM",,,89
C05758408,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton,Huma Abedin,Re: Stuff,"Sunday, April 19, 2009 7:47 PM",,,21
C05758409,1,0,0,0.25,0.0,0.25,4,,1,Hillary Clinton,Cheryl Mills,Re:,"Monday, April 20, 2009 8:19 AM",,,14
C05758410,0,0,0,0.0,0.0,0.0,36,,1,Hillary Clinton,Jake Sullivan,Testimony,"Tuesday, April 21, 2009 7:06 AM",,,151
C05758411,2,0,0,0.0952380952381,0.0,0.0952380952381,21,,1,Hillary Clinton,Jake Sullivan,Testimony,"Tuesday, April 21, 2009 7:16 AM",Huma Abedin,,87
C05758412,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Lauren Jiloty,Call list,"Tuesday, April 21, 2009 11:28 AM",,,41
C05758413,2,0,0,0.285714285714,0.0,0.285714285714,7,,1,Hillary Clinton,Lauren Jiloty,Re: Mini Schedule 4/21/09; as of 11:50 AM,"Tuesday, April 21, 2009 5:30 PM",,,29
C05758414,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Huma Abedin,Re: tonite,"Tuesday, April 21, 2009 6:36 PM",,,10
C05758415,0,0,0,0.0,0.0,0.0,9,,1,Hillary Clinton,Huma Abedin,Re: CHRIS HILL CONFIRMED,"Tuesday, April 21, 2009 7:13 PM",,,24
C05758416,2,0,0,0.222222222222,0.0,0.222222222222,9,,1,Hillary Clinton,Huma Abedin,Re:,"Tuesday, April 21, 2009 8:14 PM",,,43
C05758417,0,0,0,0.0,0.0,0.0,39,,1,Hillary Clinton,'Jake.Sulliyan,100 Day report,"Tuesday, April 21, 2009 8:55 PM",,,182
C05758418,1,0,0,0.142857142857,0.0,0.142857142857,7,,1,Hillary Clinton,Huma Abedin,Re:,"Tuesday, April 21, 2009 9:05 PM",,,25
C05758418,2,0,0,0.222222222222,0.0,0.222222222222,9,,3,Hillary Clinton,Huma Abedin,Re:,Tue Apr 21 20:14:10 2009,,,43
C05758419,0,0,0,0.0,0.0,0.0,25,,1,Hillary Clinton,Jake Sullivan,Testimony,"Tuesday, April 21, 2009 10:49 PM",,,124
C05758420,1,0,0,0.142857142857,0.0,0.142857142857,7,,1,Hillary Clinton,Jake Sullivan,Re: Testimony,"Tuesday, April 21, 2009 11:03 PM",,,28
C05758421,0,1,0.0,0.0,0.0666666666667,-0.0666666666667,15,,1,Hillary Clinton,'Ja ke.Su I liva r,Re: Testimony,"Tuesday, April 21, 2009 11:22 PM",,,55
C05758422,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Jake Sullivan,Re: Testimon,"Tuesday, April 21, 2009 11:22 PM",,,2
C05758423,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Jake Sullivan,Re: Testimony,"Tuesday, Apr] PM",,,21
C05758424,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Jake Sullivan,Testimony,"Thursday, April 23, 2009 6:44 AM",,,0
C05758425,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin,Fw: Testimony,"Thursday, April 23, 2009 7:36 AM",,,0
C05758425,0,0,0,0.0,0.0,0.0,1,,2,Hillary Clinton,'Jake.Sullivar <Jake.Sullivar o,Testimony,Thu Apr 23 06:43:41 2009,,,0
C05758426,0,0,0,0.0,0.0,0.0,10,,1,Hillary Clinton,Cheryl Mills,Re: North Korea Human Rights Envoy,"Friday, April 24, 2009 4:22 PM",,,51
C05758429,1,0,0,0.0666666666667,0.0,0.0666666666667,15,,1,Hillary Clinton,Cheryl Mills,Re: Bob King,"Sunday, April 26, 2009 8:44 PM",,,60
C05758430,2,0,0,0.0606060606061,0.0,0.0606060606061,33,,1,Hillary Clinton,Lauren Jiloty,Fw: Undeliverable: Thanks,"Monday, April 27, 2009 6:08 PM,",,,150
C05758430,4,1,4.0,0.032,0.008,0.024,125,,3,Hillary Clinton,,Thanks,,"""newmyer@ <newmyer@ Date: Mon, 27 Apr 2009 17:57:48 -0400",,808
C05758431,2,0,0,0.0689655172414,0.0,0.0689655172414,29,,1,Hillary Clinton,'michele.fl,Thanks,"Monday, April 27, 2009 8:34 PM",'newmyer,,147
C05758432,0,1,0.0,0.0,0.0666666666667,-0.0666666666667,15,,1,Hillary Clinton,Cheryl Mills,Re: 2-pager,"Tuesday, April 28, 2009 5:40 AM",,,55
C05758433,0,0,0,0.0,0.0,0.0,10,,1,Hillary Clinton,'cheryimills 'millscd@state.gov',Fw: trying to connect....,"Tuesday, April 28, 2009 10:45 AM",,,41
C05758434,0,2,0.0,0.0,0.0392156862745,-0.0392156862745,51,,1,Hillary Clinton,Huma Abedin,Re:,"Tuesday, April 28, 2009 9:30 PM",,,229
C05758435,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: Handover in SCA - May 15,"Tuesday, April 28, 2009 9:36 PM",,,0
C05758436,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Cheryl Mills,Re:,"Tuesday, April 28, 2009 9:36 PM",,,9
C05758437,4,3,1.33333333333,0.153846153846,0.115384615385,0.0384615384615,26,,1,Hillary Clinton,Cheryl Mills,Re: my bad,"Wednesday, April 29, 2009 6:44 AM",,,126
C05758438,2,0,0,0.105263157895,0.0,0.105263157895,19,,1,Hillary Clinton,Cheryl Mills,Re: Brookings request,"Wednesday, April 29, 2009 6:54 AM",,,84
C05758439,0,0,0,0.0,0.0,0.0,10,,1,Hillary Clinton, 'ValmoroU@state.goV,Fw: Idea for Africa,"Wednesday, April 29, 2009 9:32 AM",,,37
C05758439,3,0,0,0.115384615385,0.0,0.115384615385,26,,3,Hillary Clinton,Doug Hattaway,Re: Idea for Africa,"Tuesday, April 28, 2009 9:34 PM",,,107
C05758440,11,2,5.5,0.0873015873016,0.015873015873,0.0714285714286,126,,1,Hillary Clinton,,Re: Thanks,"Wednesday, April 29, 2009 7:42 PM",,,615
C05758440,2,0,0,0.0689655172414,0.0,0.0689655172414,29,,3,Hillary Clinton,"Flournoy, Michele A HON OSD POLICY",Thanks,Mon Apr 27 20:34:27 2009,'newmyer,,147
C05758441,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Cheryl Mills,Re:,"Saturday, May 2, 2009 11:52 AM",,,22
C05758442,0,2,0.0,0.0,0.285714285714,-0.285714285714,7,,1,Hillary Clinton,Cheryl Mills,Re: Latino Appointments and Obama's First 100 Days,"Saturday, May 2, 2009 11:54 AM",,,31
C05758443,1,0,0,0.333333333333,0.0,0.333333333333,3,,1,Hillary Clinton,Huma Abedin,Re:,"Saturday, May 2, 2009 1:10 PM",,,12
C05758444,0,0,0,0.0,0.0,0.0,29,,1,Hillary Clinton,'Jake.Sulliva,Followup,"Saturday, May 2, 2009 1:37 PM",,,144
C05758447,3,0,0,0.111111111111,0.0,0.111111111111,27,,1,Hillary Clinton, 'ValmoroLl@state.gov',Fw: YOUR people... w: Visit of worldwide United Methodist Bishops -- possible to,"Saturday, May 2, 2009 5:49 PM", 'HAbedin,,121
C05758448,5,0,0,0.161290322581,0.0,0.161290322581,31,,1,Hillary Clinton, 'ValmoroU@state.goV; 'HAbedin,Tomorrow,"Sunday, May 3, 2009 8:19 AM",,,135
C05758449,2,1,2.0,0.05,0.025,0.025,40,,1,Hillary Clinton,Huma Abedin,Re: Tomorrow,"Sunday, May 3, 2009 11:04 AM",,,197
C05758450,1,0,0,0.0909090909091,0.0,0.0909090909091,11,,1,Hillary Clinton,'HAbedin 'ValmoroU@state.gov',Tomorrow,"Sunday, May 3, 2009 3:07 PM",,,47
C05758452,2,0,0,0.0869565217391,0.0,0.0869565217391,23,,1,Hillary Clinton,Jake Sullivan,Holbrooke Memos,"Monday, May 4, 2009 8:45 AM",,,102
C05758454,1,4,0.25,0.0204081632653,0.0816326530612,-0.0612244897959,49,,1,Hillary Clinton, 'filotyLC@state.gov',Followup,"Monday, May 4, 2009 9:05 AM",,,224
C05758455,3,0,0,0.051724137931,0.0,0.051724137931,58,,1,Hillary Clinton, 'ValmoroU@state.goV; 'HAbedin,Schedule,"Monday, May 4, 2009 9:05 AM",,,293
C05758456,0,0,0,0.0,0.0,0.0,11,,1,Hillary Clinton,'cheryl.mills 'Jake.Sullivan,Fw: Some Intel for you...,"Monday, May 4, 2009 9:40 AM",,,48
C05758458,0,0,0,0.0,0.0,0.0,11,,1,Hillary Clinton, 'ValmoroU@state.goV,Re: Schedule,"Monday, May 4, 2009 9:44 AM",,,39
C05758458,3,0,0,0.051724137931,0.0,0.051724137931,58,,3,Hillary Clinton,Lona Valmoro; 'HAbedin,Schedule,"Monday, May 04, 2009 9:05 AM",,,293
C05758459,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton, ValmoroLJ ,Re: Schedule,"Monday, May 4, 2009 9:49 AM",,,15
C05758459,0,0,0,0.0,0.0,0.0,10,,3,Hillary Clinton, Lona Valmoro,Re: Schedule,"Monday, May 04, 2009 9:44 AM",,,36
C05758459,3,0,0,0.051724137931,0.0,0.051724137931,58,,5,Hillary Clinton,Lona Valmoro; 'HAbedin,Schedule,"Monday, May 04, 2009 9:05 AM",,,293
C05758460,0,0,0,0.0,0.0,0.0,13,,1,Hillary Clinton,Jake Sullivan,Re: Holbrooke Memos,"Monday, May 4, 2009 11:22 AM",,,57
C05758461,0,0,0,0.0,0.0,0.0,11,,1,Hillary Clinton,Jake Sullivan,Re: Holbrooke Memos,"Monday, May 4, 2009 11:52 AM",,,40
C05758463,1,1,1.0,0.0714285714286,0.0714285714286,0.0,14,,1,Hillary Clinton,Huma Abedin,Re: Call,"Monday, May 4, 2009 1:02 PM",,,53
C05758468,0,0,0,0.0,0.0,0.0,11,,1,Hillary Clinton,'Jake.Sulliva,Re: Kazakhstan ii at,"Monday, May 4, 2009 4:08 PM",,,46
C05758472,0,1,0.0,0.0,0.166666666667,-0.166666666667,6,,1,Hillary Clinton,Cheryl Mills,Re: Message for CDM,"Monday, May 4, 2009 7:36 PM",,,17
C05758475,1,3,0.333333333333,0.0147058823529,0.0441176470588,-0.0294117647059,68,,1,Hillary Clinton,Lauren Jiloty,Followup,"Monday, May 4, 2009 7:58 PM",,,349
C05758478,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Lauren Jiloty,"Re: Birthdays Today, 5/5/09","Tuesday, May 5, 2009 6:53 AM",,,0
C05758479,0,0,0,0.0,0.0,0.0,22,,1,Hillary Clinton, 'ValmoroU@state.goV; 'HAbedin,Cinco de Mayo,"Tuesday, May 5, 2009 7:12 AM",,,108
C05758480,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton,Cheryl Mills,Re: Schedule,"Wednesday, May 6, 2009 5:59 AM",,,26
C05758481,1,0,0,0.0769230769231,0.0,0.0769230769231,13,,1,Hillary Clinton,Cheryl Mills,Re: Schedule,"Wednesday, May 6, 2009 6:37 AM",,,49
C05758481,0,0,0,0.0,0.0,0.0,6,,3,Hillary Clinton,Cheryl Mills,Re: Schedule,Wed May 06 05:58:44 2009,,,26
C05758482,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: Public/Private Partnership for Italy,"Wednesday, May 6, 2009 6:50 AM",,,2
C05758483,3,0,0,0.12,0.0,0.12,25,,1,Hillary Clinton,'millscd@state.aov',Re:,"Wednesday, May 6, 2009 6:51 AM",,,115
C05758484,9,4,2.25,0.0616438356164,0.027397260274,0.0342465753425,146,,1,Hillary Clinton,Jake Sullivan,Followup,"Wednesday, May 6, 2009 6:59 AM",Hillary Clinton,,760
C05758486,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin,Re: Sat,"Wednesday, May 6, 2009 9:28 PM",,,0
C05758487,0,0,0,0.0,0.0,0.0,12,,1,Hillary Clinton,Cheryl Mills,Re: Confirmations,"Thursday, May 7, 2009 5:58 AM",,,41
C05758488,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Huma Abedin,Re: Calls,"Thursday, May 7, 2009 6:10 AM",,,16
C05758489,0,1,0.0,0.0,0.166666666667,-0.166666666667,6,,1,Hillary Clinton,Huma Abedin,Re:,"Thursday, May 7, 2009 6:10 AM",,,21
C05758491,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Cheryl Mills,Re: Confirmations,"Thursday, May 7, 2009 6:50 AM",,,13
C05758491,0,0,0,0.0,0.0,0.0,12,,3,Hillary Clinton,Cheryl Mills,Re: Confirmations,Thu May 07 05:58:14 2009,,,41
C05758492,2,0,0,0.117647058824,0.0,0.117647058824,17,,1,Hillary Clinton,'illotyLC@state.gov',Email addresss,"Thursday, May 7, 2009 8:09 PM",,,80
C05758494,0,0,0,0.0,0.0,0.0,13,,1,Hillary Clinton,'millscd@state ov',Re: Question,"Friday, May 8, 2009 4:22 PM",,,55
C05758495,0,0,0,0.0,0.0,0.0,23,,1,Hillary Clinton,Huma Abedin,Re: Holbrooke called for you,"Friday, May 8, 2009 10:57 PM",,,98
C05758496,1,0,0,0.1,0.0,0.1,10,,1,Hillary Clinton,Cheryl Mills,Re: Tom in Jamaica,"Saturday, May 9, 2009 7:38 AM",,,37
C05758498,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton,Cheryl Mills,Re: Tom in Jamaica,"Saturday, May 9, 2009 8:01 AM",,,29
C05758499,0,0,0,0.0,0.0,0.0,15,,1,Hillary Clinton,Huma Abedin,Re: Holbrooke,"Saturday, May 9, 2009 12:32 PM",,,50
C05758500,1,1,1.0,0.0526315789474,0.0526315789474,0.0,19,,1,Hillary Clinton,'cheryl.mills Jake.Sullivan 'HAbedin,,"Sunday, May 10, 2009 1:19 PM",,,79
C05758503,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Jake Sullivan,Follow up,"Sunday, May 10, 2009 3:35 PM",,,0
C05758504,0,0,0,0.0,0.0,0.0,36,,1,Hillary Clinton, 'ValmoroU@state.goV; 'HAbedin,Schedule,"Sunday, May 10, 2009 3:35 PM",,,165
C05758505,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton, 'ValmoroU@state.goV,Re: Schedule,"Sunday, May 10, 2009 4:05 PM",,,2
C05758505,0,0,0,0.0,0.0,0.0,36,,3,Hillary Clinton,Lona Valmoro; 'HAbedin,Schedule,Sun May 10 15:34:59 2009,,,165
C05758506,1,0,0,0.1,0.0,0.1,10,,1,Hillary Clinton, 'ValmoroU@state.goV; 'HAbedin,Fw: May 19-21,"Sunday, May 10, 2009 7:53 PM",,,39
C05758507,1,0,0,0.25,0.0,0.25,4,,1,Hillary Clinton,Cheryl Mills,Re: NYU,"Monday, May 11, 2009 7:53 AM",,,12
C05758510,2,0,0,0.166666666667,0.0,0.166666666667,12,,1,Hillary Clinton, 'ValmoroU@state.goV,Fw: May 19-21,"Monday, May 11, 2009 4:25 PM",,,40
C05758511,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,Re: Maria Otero,"Tuesday, May 12, 2009 8:57 PM",,,0
C05758512,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Cheryl Mills,"Re: Announcements Today: Otero, Valenzuela, and Verveer","Tuesday, May 12, 2009 9:00 PM",,,0
C05758514,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin;Doug Band,Italy? Greece?,"Wednesday, May 13, 2009 6:31 AM",,,0
C05758517,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin,Re: Italy? Greece?,"Wednesday, May 13, 2009 6:44 AM",,,0
C05758517,0,0,0,0.0,0.0,0.0,1,,3,Hillary Clinton,Huma Abedin;Doug Band,Italy? Greece?,Wed May 13 06:30:30 2009,,,0
C05758518,0,0,0,0.0,0.0,0.0,14,,1,Hillary Clinton,Cheryl Mills,Re:,"Wednesday, May 13, 2009 10:02 AM",,,60
C05758520,0,0,0,0.0,0.0,0.0,6,,1,Hillary Clinton,Huma Abedin,Fw: Timeline & Deliverables for your review [EMAIL TO CDM FROM AROSS],"Thursday, May 14, 2009 10:37 PM",,,62
C05758522,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Cheryl Mills,Re: POTUS detainee announcement tomorrow?,"Thursday, May 14, 2009 11:11 PM",,,19
C05758525,1,0,0,0.111111111111,0.0,0.111111111111,9,,1,Hillary Clinton,Cheryl Mills,Re: POTUS detainee announcement tomorrow?,"Thursday, May 14, 2009 11:18 PM",,,42
C05758525,0,0,0,0.0,0.0,0.0,5,,3,Hillary Clinton,Cheryl Mills,Re: POTUS detainee announcement tomorrow?,"Thursday, May 14, 2009 11:11 PM",,,19
C05758526,1,0,0,0.111111111111,0.0,0.111111111111,9,,1,Hillary Clinton,Huma Abedin,Re: All 3 calls confirmed,"Saturday, May 16, 2009 6:41 AM",,,51
C05758527,2,0,0,0.1,0.0,0.1,20,,1,Hillary Clinton,Jacob Sullivan,Testimony,"Saturday, May 16, 2009 7:12 AM",,,84
C05758528,0,0,0,0.0,0.0,0.0,14,,1,Hillary Clinton,Huma Abedin,Are you still here,"Saturday, May 16, 2009 7:13 AM",,,48
C05758530,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Cheryl Mills,Re: DPRK AMCIT DETENTIONS CONFERENCE CALL - a quick addition,"Saturday, May 16, 2009 7:48 AM",,,13
C05758531,0,0,0,0.0,0.0,0.0,30,,1,Hillary Clinton, 'sullivanij@state.gov',Let me clarify my prior email,"Saturday, May 16, 2009 8:19 AM",,,147
C05758532,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton,Jacob Sullivan;Cheryl Mills;Huma Abedin,Re: Sri Lanka update,"Saturday, May 16, 2009 12:53 PM",,,25
C05758535,0,0,0,0.0,0.0,0.0,7,,1,Hillary Clinton,Huma Abedin,Re: I just faxed latest barnard draft for you to review.,"Sunday, May 17, 2009 8:09 AM",,,28
C05758536,0,1,0.0,0.0,0.0833333333333,-0.0833333333333,12,,1,Hillary Clinton,Huma Abedin,Re: I just faxed latest barnard draft for you to review.,"Sunday, May 17, 2009 8:10 AM",,,50
C05758538,3,2,1.5,0.075,0.05,0.025,40,,1,Hillary Clinton,Jacob Sullivan,Sri Lanke,"Sunday, May 17, 2009 8:11 AM",,,147
C05758540,1,1,1.0,0.2,0.2,0.0,5,,1,Hillary Clinton,Huma Abedin,Re: Calls,"Monday, May 18, 2009 8:23 AM",,,19
C05758541,1,0,0,0.05,0.0,0.05,20,,1,Hillary Clinton,Huma Abedin,Re: Calls,"Monday, May 18, 2009 9:03 AM",,,91
C05758541,1,1,1.0,0.2,0.2,0.0,5,,3,Hillary Clinton,Huma Abedin,Re: Calls,Mon May 18 08:22:48 2009,,,19
C05758542,3,1,3.0,0.0666666666667,0.0222222222222,0.0444444444444,45,,1,Hillary Clinton,Lauren Jiloty,Follow up,"Monday, May 18, 2009 9:06 AM",,,180
C05758543,0,0,0,0.0,0.0,0.0,8,,1,Hillary Clinton,Huma Abedin,Re: Calls,"Monday, May 18, 2009 9:07 AM",,,39
C05758543,1,0,0,0.05,0.0,0.05,20,,3,Hillary Clinton,Huma Abedin,Re: Calls,Mon May 18 09:02:48 2009,,,91
C05758543,1,1,1.0,0.2,0.2,0.0,5,,5,Hillary Clinton,Huma Abedin,Re: Calls,Mon May 18 08:22:48 2009,,,19
C05758546,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Huma Abedin,Fw: confidential,"Monday, May 18, 2009 11:01 AM",,,10
C05758550,0,0,0,0.0,0.0,0.0,17,,1,Hillary Clinton,Cheryl Mills,Re: my departure,"Monday, May 18, 2009 2:52 PM",,,66
C05758551,0,1,0.0,0.0,0.05,-0.05,20,,1,Hillary Clinton,Huma Abedin,Re: Gore just called saying he hasn't heard from you. he's expecting to hear from you,"Monday, May 18, 2009 10:59 PM",,,75
C05758552,0,2,0.0,0.0,0.133333333333,-0.133333333333,15,,1,Hillary Clinton,Huma Abedin,Re: Gore just called saying he hasn't heard from you. he's expecting to hear from you,"Monday, May 18, 2009 11:15 PM",,,63
C05758552,0,0,0,0.0,0.0,0.0,15,,3,Hillary Clinton,Huma Abedin,Re: Gore just called saying he hasn't heard from you. he's expecting to hear from you tonite. I'm sorry.,Mon May 18 22:59:23 2009,,,57
C05758553,3,1,3.0,0.157894736842,0.0526315789474,0.105263157895,19,,1,Hillary Clinton,Phillipe Reines,Barnard,"Tuesday, May 19, 2009 7:41 AM",,,98
C05758555,0,0,0,0.0,0.0,0.0,5,,1,Hillary Clinton,Huma Abedin,Re: Calls,"Wednesday, May 20, 2009 7:44 AM",,,18
C05758556,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Huma Abedin,Re: Calls,"Wednesday, May 20, 2009 7:55 AM",,,14
C05758556,0,0,0,0.0,0.0,0.0,5,,3,Hillary Clinton,Huma Abedin,Re: Calls,Wed May 20 07:43:51 2009,,,18
C05758557,1,1,1.0,0.0232558139535,0.0232558139535,0.0,43,,1,Hillary Clinton,,Re: A request,"Wednesday, May 20, 2009 8:08 AM", 'ValmoroU@state.goV,,177
C05758559,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,'abedinh • state ov',Fw:,"Wednesday, May 20, 2009 8:14 AM",,,10
C05758560,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Huma Abedin,Fw: Letter to Secretary Clinton,"Wednesday, May 20, 2009 8:21 AM",,,10
C05758561,0,0,0,0.0,0.0,0.0,16,,1,Hillary Clinton,Cheryl Mills,Re: Is there any,"Wednesday, May 20, 2009 4:13 PM",,,58
C05758562,0,1,0.0,0.0,0.0384615384615,-0.0384615384615,26,,1,Hillary Clinton,'cheryl.mills abedinh@state.gov';Jacob Sullivan; 'ValmoroU@state.goV,Speech,"Thursday, Ma 21 2009 6 31 AM",,,127
C05758564,1,1,1.0,0.0322580645161,0.0322580645161,0.0,31,,1,Hillary Clinton, 'ValmoroU@state.goV; 'cheryl.mill 'abedinh@state.gov';Jacob Sullivan,Re: Speech,"Thursday, May 21, 2009 7:09 AM",,,132
C05758564,0,1,0.0,0.0,0.04,-0.04,25,,3,Hillary Clinton,"Cheryl Mills;Huma Abedin;Sullivan, Jacob J;Lona Valmoro",Speech,Thu May 21 06:30:57 2009,,,124
C05758565,0,0,0,0.0,0.0,0.0,4,,1,Hillary Clinton,Cheryl Mills,Re: Some other thoughts,"Thursday, May 21, 2009 10:10 PM",,,13
C05758566,0,0,0,0.0,0.0,0.0,2,,1,Hillary Clinton,Huma Abedin,Re: Confirmed tonite,"Thursday, May 21, 2009 10:17 PM",,,5
C05758567,0,0,0,0.0,0.0,0.0,3,,1,Hillary Clinton,Huma Abedin,Fw: Some other thoughts,"Thursday, May 21, 2009 10:35 PM",,,10
C05758568,0,0,0,0.0,0.0,0.0,1,,1,Hillary Clinton,Huma Abedin,Crete,"Thursday, May 21, 2009 11:11 PM",,,0
C05758569,1,0,0,0.111111111111,0.0,0.111111111111,9,,1,Hillary Clinton,Lauren Jiloty,Re:,"Friday, May 22, 2009 7:08 AM",,,28
C05758570,1,0,0,0.333333333333,0.0,0.333333333333,3,,1,Hillary Clinton,Cheryl Mills,Re: DPRK: AMCIT BORDER DETENTIONS UPDATE #47,"Friday, May 22, 2009 7:31 AM",,,11
C05758571,1,1,1.0,0.0222222222222,0.0222222222222,0.0,45,,1,Hillary Clinton,'millscd@state.gov' Subject:. Re: fourth speechwriter update,,"Friday, May 22, 2009 7:35 AM",,,197
C05758572,3,2,1.5,0.0545454545455,0.0363636363636,0.0181818181818,55,,1,Hillary Clinton,,Re: confidential,"Friday, May 22, 2009 4:47 PM",,,247
C05758573,0,1,0.0,0.0,0.0285714285714,-0.0285714285714,35,,1,Hillary Clinton,Huma Abedin,Re:,"Saturday, May 23, 2009 8:51 AM",,,149
